Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1743511581085,1000,1000,999,999,800,800,1000,1000,800,800,1000,999,8.88888931274414,6.5217390060424805,12.765957832336426,4.44444465637207,4.34782600402832,6.382978916168213,4.44444465637207,6.382978916168213,4.34782600402832,6.382978916168213,6.5217390060424805,6.382978916168213,4260.675109863281,30768.035278320313,25740.744140625,981.0381469726563,16565350400,4294963200,2756632576,897024
199,1743511581085,1000,1000,999,999,800,800,1000,1000,800,800,1000,999,8.88888931274414,6.5217390060424805,12.765957832336426,4.44444465637207,4.34782600402832,6.382978916168213,4.44444465637207,6.382978916168213,4.34782600402832,6.382978916168213,6.5217390060424805,6.382978916168213,4260.675842285156,30768.038818359375,25740.74676513672,981.0381469726563,16565350400,4294963200,2756632576,897024
200,1743511581285,1000,1000,999,999,800,800,1000,1000,800,800,1000,999,15.000000953674316,23.809524536132813,30.000001907348633,50,5,0,0,0,0,0,0,0,4260.8392333984375,30771.607360839844,25744.088012695313,981.0381469726563,16565350400,4294963200,2817662976,897024
200,1743511581485,1000,1000,999,999,800,800,1000,1000,800,800,1000,999,80,15.789472579956055,36.842105865478516,19.047618865966797,71.42857360839844,10,9.523809432983398,21.052631378173828,5.263157844543457,10,5.263157844543457,10.526315689086914,4261.0755615234375,30779.165466308594,25751.326049804688,981.0707397460938,16565350400,4294963200,2917249024,897024
200,1743511581685,1000,1000,999,999,800,800,1000,1000,800,800,1000,999,26.3157901763916,15.789472579956055,20,35,36.842105865478516,10.526315689086914,57.894737243652344,15.000000953674316,33.333335876464844,25,38.095237731933594,21.052631378173828,4261.409851074219,30786.729064941406,25758.43048095703,981.2308959960938,16565350400,4294963200,3050684416,897024
200,1743511581885,1000,1000,999,999,800,800,1000,1000,800,800,1000,999,5,15.000000953674316,14.285715103149414,5.263157844543457,10.526315689086914,15.000000953674316,50,19.047618865966797,19.047618865966797,5,10.526315689086914,20,4261.6962890625,30791.015991210938,25762.347595214844,981.3567504882813,16565350400,4294963200,3111964672,897024
200,1743511582086,1000,1000,999,999,800,800,1000,1000,800,800,1000,999,0,5,10,5,10,14.285715103149414,0,0,0,4.761904716491699,5,10,4261.866455078125,30791.40185546875,25762.546630859375,981.4027099609375,16565350400,4294963200,3111964672,897024
200,1743511582286,1000,1000,999,999,800,800,1000,1000,800,800,1000,999,0,0,5,0,0,0,0,0,0,0,4.761904716491699,0,4261.9998779296875,30791.570373535156,25762.618713378906,981.40966796875,16565350400,4294963200,3111526400,897024
199,1743511582487,1000,1000,999,999,800,800,1000,1000,800,800,1000,999,0,0,0,0,0,0,0,0,0,0,0,0,4262.1182861328125,30791.6328125,25762.64044189453,981.40966796875,16565350400,4294963200,3111526400,897024
199,1743511582687,1000,1000,999,999,800,800,1000,1000,800,800,1000,999,0,0,0,4.761904716491699,0,5,0,0,0,0,0,0,4262.236267089844,30791.77813720703,25762.72235107422,981.40966796875,16565350400,4294963200,3111526400,897024
200,1743511582887,1000,1000,999,999,800,800,1000,1000,800,800,1000,999,0,0,4.761904716491699,5,0,0,0,0,0,0,0,5,4262.370056152344,30791.952392578125,25762.801879882813,981.4171142578125,16565350400,4294963200,3111526400,897024
200,1743511583088,1000,1000,999,999,800,800,1000,1000,800,800,1000,999,0,0,0,0,0,0,0,0,0,0,0,0,4262.485595703125,30792.03289794922,25762.841369628906,981.4171142578125,16565350400,4294963200,3111526400,897024
