Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1743512194771,2863,3814,2208,800,3663,800,800,1562,2058,800,800,1500,8.108107566833496,5.405405521392822,13.1578950881958,7.692307949066162,7.894736289978027,5.405405521392822,7.692307949066162,7.692307949066162,2.702702760696411,5.405405521392822,5.405405521392822,5.263157844543457,4691.355041503906,32857.251953125,27444.88116455078,1091.9192504882813,16565350400,4294963200,2723987456,897024
199,1743512194771,2863,3814,2208,800,3663,800,800,1562,2058,800,800,1500,8.108107566833496,5.405405521392822,13.1578950881958,7.692307949066162,7.894736289978027,5.405405521392822,7.692307949066162,7.692307949066162,2.702702760696411,5.405405521392822,5.405405521392822,5.263157844543457,4691.355773925781,32857.25537109375,27444.883239746094,1091.9192504882813,16565350400,4294963200,2723987456,897024
200,1743512194971,2863,3814,2208,800,3663,800,800,1562,2058,800,800,1500,0,0,28.571430206298828,35,0,10,0,10,4.761904716491699,28.571430206298828,0,5.263157844543457,4691.52099609375,32861.087463378906,27448.518310546875,1091.9192504882813,16565350400,4294963200,2789404672,897024
199,1743512195171,2863,3814,2208,800,3663,800,800,1562,2058,800,800,1500,10,55,65,36.842105865478516,14.285715103149414,5.263157844543457,10.526315689086914,5,60.000003814697266,25,9.523809432983398,20,4691.7584228515625,32868.48449707031,27455.57977294922,1091.9510498046875,16565350400,4294963200,2877775872,897024
200,1743512195371,2863,3814,2208,800,3663,800,800,1562,2058,800,800,1500,10,55,65,36.842105865478516,14.285715103149414,5.263157844543457,10.526315689086914,5,60.000003814697266,25,9.523809432983398,20,4692.104553222656,32876.1513671875,27462.763793945313,1092.1160278320313,16565350400,4294963200,3014627328,897024
199,1743512195572,2863,3814,2208,800,3663,800,800,1562,2058,800,800,1500,17.5,17.948719024658203,33.333335876464844,24.390243530273438,57.5,17.5,10,10.256410598754883,20,17.948719024658203,15.000000953674316,23.076923370361328,4692.3785400390625,32879.953552246094,27466.22283935547,1092.233154296875,16565350400,4294963200,3066613760,897024
200,1743512195772,2863,3814,2208,800,3663,800,800,1562,2058,800,800,1500,0,5,0,5,0,0,0,0,0,5,5,5,4692.5325927734375,32880.27844238281,27466.38507080078,1092.2632446289063,16565350400,4294963200,3066613760,897024
200,1743512195972,2863,3814,2208,800,3663,800,800,1562,2058,800,800,1500,4.761904716491699,0,4.761904716491699,0,0,0,0,0,0,4.761904716491699,0,0,4692.661926269531,32880.404846191406,27466.43438720703,1092.2700805664063,16565350400,4294963200,3066613760,897024
199,1743512196173,2863,3814,2208,800,3663,800,800,1562,2058,800,800,1500,0,0,0,0,0,0,0,0,0,0,0,0,4692.7796630859375,32880.46710205078,27466.45654296875,1092.2700805664063,16565350400,4294963200,3066613760,897024
200,1743512196373,2863,3814,2208,800,3663,800,800,1562,2058,800,800,1500,0,0,0,5,0,9.090909004211426,0,0,0,5,0,9.523809432983398,4692.90234375,32880.6611328125,27466.56964111328,1092.2734375,16565350400,4294963200,3066171392,897024
200,1743512196573,2863,3814,2208,800,3663,800,800,1562,2058,800,800,1500,0,0,0,0,0,0,0,0,0,0,0,0,4693.033752441406,32880.819763183594,27466.641540527344,1092.2774658203125,16565350400,4294963200,3036553216,897024
200,1743512196774,2863,3814,2208,800,3663,800,800,1562,2058,800,800,1500,0,0,0,0,0,0,4.761904716491699,0,0,4.761904716491699,0,0,4693.1494140625,32880.89813232422,27466.67791748047,1092.2774658203125,16565350400,4294963200,3036553216,897024
200,1743512196974,2863,3814,2208,800,3663,800,800,1562,2058,800,800,1500,0,0,0,0,0,0,0,0,0,0,0,0,4693.2763671875,32881.02716064453,27466.73175048828,1092.2845458984375,16565350400,4294963200,3036553216,897024
199,1743512197175,2863,3814,2208,800,3663,800,800,1562,2058,800,800,1500,0,0,0,0,0,0,0,0,0,0,0,0,4693.393859863281,32881.09375,27466.755126953125,1092.2845458984375,16565350400,4294963200,3035680768,897024
200,1743512197375,2863,3814,2208,800,3663,800,800,1562,2058,800,800,1500,0,0,0,0,0,0,0,0,0,0,0,0,4693.5455322265625,32882.684020996094,27468.22283935547,1092.2919311523438,16565350400,4294963200,2982686720,897024
200,1743512197575,2863,3814,2208,800,3663,800,800,1562,2058,800,800,1500,4.878048419952393,0,0,7.692307949066162,0,0,5.128205299377441,0,2.4390242099761963,0,12.5,0,4693.6751708984375,32882.858947753906,27468.30352783203,1092.2940673828125,16565350400,4294963200,2982666240,897024
200,1743512197776,2863,3814,2208,800,3663,800,800,1562,2058,800,800,1500,0,0,0,0,0,0,0,0,0,0,0,0,4693.789245605469,32882.91436767578,27468.328002929688,1092.2940673828125,16565350400,4294963200,2982666240,897024
