Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1743512554603,999,994,994,996,983,980,997,998,997,994,998,998,7.500000476837158,4.878048419952393,4.878048419952393,4.878048419952393,7.142857551574707,4.761904716491699,7.317072868347168,7.142857551574707,4.878048419952393,7.142857551574707,4.878048419952393,11.904762268066406,4951.071594238281,34618.54504394531,28953.248107910156,1166.814453125,16565350400,4294963200,2704302080,897024
199,1743512554603,999,994,994,996,983,980,997,998,997,994,998,998,7.500000476837158,4.878048419952393,4.878048419952393,4.878048419952393,7.142857551574707,4.761904716491699,7.317072868347168,7.142857551574707,4.878048419952393,7.142857551574707,4.878048419952393,11.904762268066406,4951.072448730469,34618.5478515625,28953.25018310547,1166.814453125,16565350400,4294963200,2704302080,897024
200,1743512554803,999,994,994,996,983,980,997,998,997,994,998,998,23.809524536132813,9.523809432983398,45,0,23.809524536132813,0,0,25,0,0,0,5,4951.2366943359375,34622.3408203125,28956.823303222656,1166.814453125,16565350400,4294963200,2781052928,897024
200,1743512555003,999,994,994,996,983,980,997,998,997,994,998,998,52.38095474243164,20,9.523809432983398,10,15.000000953674316,15.000000953674316,65,38.095237731933594,21.052631378173828,10,15.789472579956055,23.809524536132813,4951.468811035156,34629.968811035156,28964.121337890625,1166.8677368164063,16565350400,4294963200,2869403648,897024
200,1743512555203,999,994,994,996,983,980,997,998,997,994,998,998,15.789472579956055,11.111111640930176,25,66.66667175292969,16.666667938232422,20,19.047618865966797,15.789472579956055,20,80,20,25,4951.810729980469,34637.53210449219,28971.208618164063,1167.044189453125,16565350400,4294963200,3028905984,897024
200,1743512555404,999,994,994,996,983,980,997,998,997,994,998,998,10.526315689086914,23.809524536132813,10.526315689086914,52.6315803527832,14.285715103149414,14.285715103149414,10.526315689086914,10.526315689086914,20,5.555555820465088,10,10.526315689086914,4952.101257324219,34641.9599609375,28975.261169433594,1167.17431640625,16565350400,4294963200,3084648448,897024
200,1743512555604,999,994,994,996,983,980,997,998,997,994,998,998,5.263157844543457,5,9.523809432983398,0,0,0,0,4.761904716491699,10,10,15.000000953674316,4.761904716491699,4952.273254394531,34642.367736816406,28975.468139648438,1167.2233276367188,16565350400,4294963200,3084648448,897024
200,1743512555805,999,994,994,996,983,980,997,998,997,994,998,998,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,4952.4063720703125,34642.53338623047,28975.536254882813,1167.230224609375,16565350400,4294963200,3084648448,897024
200,1743512556005,999,994,994,996,983,980,997,998,997,994,998,998,0,0,0,0,0,0,0,0,0,0,0,0,4952.525146484375,34642.59735107422,28975.556274414063,1167.230224609375,16565350400,4294963200,3084648448,897024
200,1743512556206,999,994,994,996,983,980,997,998,997,994,998,998,0,0,0,4.761904716491699,0,0,4.761904716491699,4.761904716491699,10,0,0,0,4952.642761230469,34642.74249267578,28975.640075683594,1167.230224609375,16565350400,4294963200,3084906496,897024
200,1743512556406,999,994,994,996,983,980,997,998,997,994,998,998,4.761904716491699,0,0,0,0,0,0,0,0,5,0,0,4952.777038574219,34642.92297363281,28975.725524902344,1167.237548828125,16565350400,4294963200,3078615040,897024
200,1743512556607,999,994,994,996,983,980,997,998,997,994,998,998,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,4952.892883300781,34643.005859375,28975.76641845703,1167.237548828125,16565350400,4294963200,3078615040,897024
200,1743512556807,999,994,994,996,983,980,997,998,997,994,998,998,5,0,0,0,0,0,0,0,0,0,0,0,4953.019958496094,34643.242126464844,28975.916931152344,1167.2484741210938,16565350400,4294963200,2986033152,897024
200,1743512557008,999,994,994,996,983,980,997,998,997,994,998,998,0,0,0,0,0,0,0,0,0,0,0,0,4953.14013671875,34643.313903808594,28975.94219970703,1167.2484741210938,16565350400,4294963200,2986033152,897024
200,1743512557208,999,994,994,996,983,980,997,998,997,994,998,998,5.263157844543457,0,5,0,23.809524536132813,0,0,4.761904716491699,20,14.285715103149414,9.090909004211426,0,4953.2882080078125,34645.10485839844,28977.613525390625,1167.2484741210938,16565350400,4294963200,2991288320,897024
200,1743512557408,999,994,994,996,983,980,997,998,997,994,998,998,0,0,0,0,0,4.761904716491699,0,0,0,0,0,0,4953.421447753906,34645.35363769531,28977.756958007813,1167.2697143554688,16565350400,4294963200,2991292416,897024
200,1743512557609,999,994,994,996,983,980,997,998,997,994,998,998,0,0,0,0,0,0,0,0,0,0,0,4.761904716491699,4953.537902832031,34645.4306640625,28977.794555664063,1167.2697143554688,16565350400,4294963200,2991259648,897024
200,1743512557809,999,994,994,996,983,980,997,998,997,994,998,998,0,0,0,0,0,0,0,0,0,5,0,4.761904716491699,4953.664611816406,34645.59826660156,28977.86358642578,1167.303955078125,16565350400,4294963200,2991222784,897024
200,1743512558010,999,994,994,996,983,980,997,998,997,994,998,998,0,0,0,0,0,4.761904716491699,0,0,0,0,0,0,4953.783203125,34645.666442871094,28977.886779785156,1167.303955078125,16565350400,4294963200,2991222784,897024
