Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1743510988420,900,800,899,900,800,800,914,800,952,900,900,900,11.36363697052002,4.761904716491699,6.818181991577148,6.818181991577148,4.651162624359131,2.3255813121795654,4.761904716491699,13.333333969116211,4.651162624359131,6.818181991577148,6.976744651794434,6.818181991577148,3841.705078125,27708.159790039063,23099.048095703125,845.2193603515625,16565350400,4294963200,2708185088,897024
199,1743510988420,900,800,899,900,800,800,914,800,952,900,900,900,11.36363697052002,4.761904716491699,6.818181991577148,6.818181991577148,4.651162624359131,2.3255813121795654,4.761904716491699,13.333333969116211,4.651162624359131,6.818181991577148,6.976744651794434,6.818181991577148,3841.705810546875,27708.163208007813,23099.050231933594,845.2193603515625,16565350400,4294963200,2708185088,897024
199,1743510988620,900,800,899,900,800,800,914,800,952,900,900,900,20,65,0,0,0,4.761904716491699,9.090909004211426,0,0,0,20,4.761904716491699,3841.8699340820313,27711.24951171875,23101.91424560547,845.2193603515625,16565350400,4294963200,2784317440,897024
199,1743510988820,900,800,899,900,800,800,914,800,952,900,900,900,31.57894515991211,60.000003814697266,10,57.142860412597656,10,5.263157844543457,15.000000953674316,68.42105102539063,5,10.526315689086914,10.526315689086914,10,3842.08740234375,27718.18096923828,23108.559814453125,845.2342529296875,16565350400,4294963200,2875486208,897024
200,1743510989020,900,800,899,900,800,800,914,800,952,900,900,900,15.789472579956055,20,15.000000953674316,21.052631378173828,21.052631378173828,10,30.000001907348633,20,20,20,80,57.894737243652344,3842.418212890625,27725.894287109375,23115.74884033203,845.4370727539063,16565350400,4294963200,3007746048,897024
200,1743510989220,900,800,899,900,800,800,914,800,952,900,900,900,5.263157844543457,10,5.263157844543457,20,19.047618865966797,10,10.526315689086914,19.047618865966797,15.789472579956055,25,27.272727966308594,55,3842.7182006835938,27730.651306152344,23120.124755859375,845.572021484375,16565350400,4294963200,3074490368,897024
200,1743510989421,900,800,899,900,800,800,914,800,952,900,900,900,5,4.761904716491699,0,0,10,5,10,5,4.761904716491699,9.523809432983398,10,5,3842.8904418945313,27731.080200195313,23120.353515625,845.62158203125,16565350400,4294963200,3068456960,897024
200,1743510989621,900,800,899,900,800,800,914,800,952,900,900,900,0,0,0,0,0,0,0,0,5,0,0,0,3843.0230102539063,27731.23406982422,23120.419494628906,845.6282958984375,16565350400,4294963200,3068973056,897024
199,1743510989822,900,800,899,900,800,800,914,800,952,900,900,900,0,0,0,0,0,0,0,0,0,0,0,0,3843.1425170898438,27731.331481933594,23120.458557128906,845.6282958984375,16565350400,4294963200,3068973056,897024
200,1743510990022,900,800,899,900,800,800,914,800,952,900,900,900,4.761904716491699,0,0,0,0,4.761904716491699,0,5,0,0,0,0,3843.2598876953125,27731.49395751953,23120.5654296875,845.6282958984375,16565350400,4294963200,3068973056,897024
200,1743510990222,900,800,899,900,800,800,914,800,952,900,900,900,5,0,0,0,5,0,0,0,0,5,5,5,3843.395263671875,27731.715087890625,23120.684020996094,845.6343994140625,16565350400,4294963200,3068821504,897024
