Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1743524280044,800,999,800,999,999,1000,1000,800,999,1000,999,800,9.302325248718262,4.761904716491699,2.4390242099761963,6.976744651794434,7.142857551574707,6.976744651794434,13.636363983154297,6.818181991577148,2.4390242099761963,4.651162624359131,6.976744651794434,2.3809523582458496,13312.988647460938,85802.62524414063,72049.11541748047,3689.1543579101563,16565350400,4294963200,2745126912,897024
199,1743524280044,800,999,800,999,999,1000,1000,800,999,1000,999,800,9.302325248718262,4.761904716491699,2.4390242099761963,6.976744651794434,7.142857551574707,6.976744651794434,13.636363983154297,6.818181991577148,2.4390242099761963,4.651162624359131,6.976744651794434,2.3809523582458496,13312.989379882813,85802.62872314453,72049.11779785156,3689.1543579101563,16565350400,4294963200,2745126912,897024
200,1743524280244,800,999,800,999,999,1000,1000,800,999,1000,999,800,5,23.809524536132813,4.545454502105713,35,4.761904716491699,15.000000953674316,15.000000953674316,20,0,0,4.761904716491699,15.000000953674316,13313.160400390625,85806.4794921875,72052.72235107422,3689.1543579101563,16565350400,4294963200,2811691008,897024
199,1743524280444,800,999,800,999,999,1000,1000,800,999,1000,999,800,55,5.555555820465088,30.000001907348633,40,15.000000953674316,25,10.526315689086914,15.000000953674316,10,15.789472579956055,42.105262756347656,25,13313.395385742188,85813.79077148438,72059.72430419922,3689.1856079101563,16565350400,4294963200,2890833920,897024
200,1743524280644,800,999,800,999,999,1000,1000,800,999,1000,999,800,20,15.789472579956055,21.052631378173828,20,26.3157901763916,20,20,23.809524536132813,15.000000953674316,57.142860412597656,80,20,13313.722900390625,85821.18981933594,72066.67736816406,3689.3477172851563,16565350400,4294963200,3036418048,897024
200,1743524280844,800,999,800,999,999,1000,1000,800,999,1000,999,800,10.526315689086914,13.636363983154297,15.000000953674316,15.000000953674316,20,15.000000953674316,15.000000953674316,5.263157844543457,9.523809432983398,50,5,15.789472579956055,13314.002807617188,85825.46765136719,72070.59301757813,3689.4702758789063,16565350400,4294963200,3097858048,897024
200,1743524281045,800,999,800,999,999,1000,1000,800,999,1000,999,800,10.526315689086914,0,0,0,10,5.263157844543457,10,0,5,0,5,0,13314.171997070313,85825.84851074219,72070.78894042969,3689.5159912109375,16565350400,4294963200,3098632192,897024
200,1743524281245,800,999,800,999,999,1000,1000,800,999,1000,999,800,0,0,0,0,0,0,4.761904716491699,0,0,0,0,0,13314.304443359375,85826.00378417969,72070.85333251953,3689.5228881835938,16565350400,4294963200,3098632192,897024
200,1743524281446,800,999,800,999,999,1000,1000,800,999,1000,999,800,0,0,0,0,0,0,0,0,0,0,0,0,13314.422912597656,85826.064453125,72070.87109375,3689.5228881835938,16565350400,4294963200,3098632192,897024
200,1743524281646,800,999,800,999,999,1000,1000,800,999,1000,999,800,0,0,0,4.761904716491699,0,4.761904716491699,0,0,0,0,0,5,13314.543090820313,85826.27020263672,72071.01635742188,3689.5228881835938,16565350400,4294963200,3098890240,897024
