Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1743511496415,1184,800,1627,3619,2253,3830,800,1000,2180,2309,965,800,11.111111640930176,4.44444465637207,6.5217390060424805,4.545454502105713,6.6666669845581055,11.111111640930176,2.2727272510528564,6.5217390060424805,4.44444465637207,4.545454502105713,6.6666669845581055,6.6666669845581055,4205.135192871094,30525.55206298828,25535.91064453125,974.4791259765625,16565350400,4294963200,2750746624,897024
199,1743511496416,1184,800,1627,3619,2253,3830,800,1000,2180,2309,965,800,11.111111640930176,4.44444465637207,6.5217390060424805,4.545454502105713,6.6666669845581055,11.111111640930176,2.2727272510528564,6.5217390060424805,4.44444465637207,4.545454502105713,6.6666669845581055,6.6666669845581055,4205.135986328125,30525.555236816406,25535.912841796875,974.4791259765625,16565350400,4294963200,2750746624,897024
200,1743511496616,1184,800,1627,3619,2253,3830,800,1000,2180,2309,965,800,20,5,70,0,0,4.761904716491699,4.761904716491699,0,0,4.761904716491699,20,0,4205.29736328125,30528.602783203125,25538.740966796875,974.4791259765625,16565350400,4294963200,2813505536,897024
200,1743511496816,1184,800,1627,3619,2253,3830,800,1000,2180,2309,965,800,42.105262756347656,15.789472579956055,35,25,14.285715103149414,26.3157901763916,15.000000953674316,57.894737243652344,0,10,20,40,4205.527038574219,30535.99676513672,25545.827575683594,974.5145874023438,16565350400,4294963200,2898612224,897024
200,1743511497016,1184,800,1627,3619,2253,3830,800,1000,2180,2309,965,800,21.052631378173828,19.047618865966797,27.77777862548828,25,23.809524536132813,15.000000953674316,15.789472579956055,60.000003814697266,76.19047546386719,15.789472579956055,5.263157844543457,25,4205.86669921875,30543.61688232422,25552.98223876953,974.7024536132813,16565350400,4294963200,3036262400,897024
200,1743511497216,1184,800,1627,3619,2253,3830,800,1000,2180,2309,965,800,15.000000953674316,14.285715103149414,20,9.523809432983398,15.000000953674316,5.263157844543457,5.263157844543457,52.6315803527832,21.052631378173828,23.809524536132813,15.000000953674316,10.526315689086914,4206.1619873046875,30548.229125976563,25557.191040039063,974.8356323242188,16565350400,4294963200,3090542592,897024
200,1743511497417,1184,800,1627,3619,2253,3830,800,1000,2180,2309,965,800,10,5,14.285715103149414,0,10,0,4.545454502105713,0,0,0,0,14.285715103149414,4206.327941894531,30548.63836669922,25557.402404785156,974.8803100585938,16565350400,4294963200,3090788352,897024
200,1743511497617,1184,800,1627,3619,2253,3830,800,1000,2180,2309,965,800,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,4206.4613037109375,30548.792053222656,25557.46502685547,974.8872680664063,16565350400,4294963200,3090788352,897024
199,1743511497818,1184,800,1627,3619,2253,3830,800,1000,2180,2309,965,800,0,0,0,0,0,0,0,0,0,0,0,0,4206.578674316406,30548.851318359375,25557.483337402344,974.8872680664063,16565350400,4294963200,3090788352,897024
200,1743511498018,1184,800,1627,3619,2253,3830,800,1000,2180,2309,965,800,4.761904716491699,5,4.761904716491699,0,4.761904716491699,5,0,4.761904716491699,0,0,9.523809432983398,0,4206.696594238281,30549.0224609375,25557.58563232422,974.888427734375,16565350400,4294963200,3090788352,897024
200,1743511498218,1184,800,1627,3619,2253,3830,800,1000,2180,2309,965,800,0,0,0,0,0,5,5,0,4.761904716491699,0,0,0,4206.8297119140625,30549.190551757813,25557.659118652344,974.894287109375,16565350400,4294963200,3090788352,897024
200,1743511498419,1184,800,1627,3619,2253,3830,800,1000,2180,2309,965,800,0,0,4.761904716491699,0,0,0,0,0,0,0,0,0,4206.9451904296875,30549.279846191406,25557.706665039063,974.894287109375,16565350400,4294963200,3090788352,897024
200,1743511498619,1184,800,1627,3619,2253,3830,800,1000,2180,2309,965,800,4.761904716491699,0,0,0,0,0,4.761904716491699,0,0,0,0,0,4207.073303222656,30549.51776123047,25557.85675048828,974.9054565429688,16565350400,4294963200,3059331072,897024
199,1743511498820,1184,800,1627,3619,2253,3830,800,1000,2180,2309,965,800,0,0,0,0,0,0,0,0,0,0,0,0,4207.1922607421875,30549.593139648438,25557.886657714844,974.9054565429688,16565350400,4294963200,3059331072,897024
199,1743511499020,1184,800,1627,3619,2253,3830,800,1000,2180,2309,965,800,0,0,0,0,0,0,0,0,0,0,0,0,4207.341491699219,30551.454162597656,25559.620178222656,974.9140625,16565350400,4294963200,3069747200,897024
200,1743511499220,1184,800,1627,3619,2253,3830,800,1000,2180,2309,965,800,5,0,2.5,0,7.500000476837158,0,5.128205299377441,0,2.4390242099761963,0,14.634145736694336,0,4207.470153808594,30551.639770507813,25559.710815429688,974.9284057617188,16565350400,4294963200,3069747200,897024
200,1743511499420,1184,800,1627,3619,2253,3830,800,1000,2180,2309,965,800,0,0,0,0,0,0,0,0,0,0,0,0,4207.585388183594,30551.70672607422,25559.74090576172,974.9284057617188,16565350400,4294963200,3069755392,897024
200,1743511499621,1184,800,1627,3619,2253,3830,800,1000,2180,2309,965,800,0,0,0,4.761904716491699,0,4.761904716491699,0,0,0,0,0,4.761904716491699,4207.711181640625,30551.849975585938,25559.798889160156,974.9454345703125,16565350400,4294963200,3069755392,897024
199,1743511499821,1184,800,1627,3619,2253,3830,800,1000,2180,2309,965,800,0,0,0,0,0,0,0,0,0,0,0,0,4207.829650878906,30551.921264648438,25559.824645996094,974.9454345703125,16565350400,4294963200,3069755392,897024
199,1743511500021,1184,800,1627,3619,2253,3830,800,1000,2180,2309,965,800,0,0,5,0,0,0,0,0,0,0,0,0,4207.948303222656,30552.028198242188,25559.875610351563,974.95068359375,16565350400,4294963200,3069755392,897024
200,1743511500222,1184,800,1627,3619,2253,3830,800,1000,2180,2309,965,800,0,4.761904716491699,0,0,4.761904716491699,0,4.761904716491699,0,0,0,0,4.761904716491699,4208.078857421875,30552.158142089844,25559.92645263672,974.9579467773438,16565350400,4294963200,3069755392,897024
200,1743511500422,1184,800,1627,3619,2253,3830,800,1000,2180,2309,965,800,0,0,0,0,0,0,0,0,0,0,0,0,4208.192565917969,30552.220153808594,25559.95263671875,974.9579467773438,16565350400,4294963200,3067191296,897024
200,1743511500623,1184,800,1627,3619,2253,3830,800,1000,2180,2309,965,800,0,0,0,0,0,0,0,0,0,4.761904716491699,0,0,4208.318542480469,30552.353576660156,25560.01123046875,974.9652099609375,16565350400,4294963200,3067191296,897024
199,1743511500823,1184,800,1627,3619,2253,3830,800,1000,2180,2309,965,800,0,0,0,0,0,0,0,0,0,0,0,0,4208.437316894531,30552.41375732422,25560.028930664063,974.9652099609375,16565350400,4294963200,3067191296,897024
199,1743511501023,1184,800,1627,3619,2253,3830,800,1000,2180,2309,965,800,0,10,0,0,10,9.523809432983398,9.090909004211426,0,0,0,10.526315689086914,4.761904716491699,4208.5921630859375,30553.897338867188,25561.375915527344,975.0118408203125,16565350400,4294963200,3087187968,897024
199,1743511501223,1184,800,1627,3619,2253,3830,800,1000,2180,2309,965,800,10.526315689086914,10.526315689086914,40,15.789472579956055,5.263157844543457,10.526315689086914,21.052631378173828,10,15.000000953674316,15.789472579956055,35,10,4208.8634033203125,30558.803955078125,25565.700317382813,975.3150634765625,16565350400,4294963200,3151753216,897024
200,1743511501424,1184,800,1627,3619,2253,3830,800,1000,2180,2309,965,800,5.263157844543457,15.000000953674316,25,4.761904716491699,0,10,0,5.263157844543457,0,20,38.095237731933594,0,4209.063049316406,30559.494750976563,25566.103088378906,975.3880004882813,16565350400,4294963200,3152535552,897024
200,1743511501624,1184,800,1627,3619,2253,3830,800,1000,2180,2309,965,800,0,0,4.761904716491699,0,0,0,0,0,0,0,0,0,4209.187561035156,30559.65380859375,25566.1533203125,975.3880004882813,16565350400,4294963200,3152781312,897024
200,1743511501824,1184,800,1627,3619,2253,3830,800,1000,2180,2309,965,800,0,0,0,0,0,0,0,0,0,0,0,0,4209.3028564453125,30559.733520507813,25566.195861816406,975.3880004882813,16565350400,4294963200,3152781312,897024
199,1743511502025,1184,800,1627,3619,2253,3830,800,1000,2180,2309,965,800,0,0,0,0,0,4.761904716491699,0,0,0,0,0,0,4209.419921875,30559.830017089844,25566.243713378906,975.3880004882813,16565350400,4294963200,3152781312,897024
200,1743511502225,1184,800,1627,3619,2253,3830,800,1000,2180,2309,965,800,0,0,0,0,0,4.761904716491699,0,0,0,0,0,0,4209.54443359375,30560.1923828125,25566.54168701172,975.3880004882813,16565350400,4294963200,3149496320,897024
200,1743511502426,1184,800,1627,3619,2253,3830,800,1000,2180,2309,965,800,0,4.878048419952393,0,0,0,0,0,0,0,2.5,0,0,4209.6639404296875,30560.328002929688,25566.617126464844,975.3880004882813,16565350400,4294963200,3149496320,897024
200,1743511502626,1184,800,1627,3619,2253,3830,800,1000,2180,2309,965,800,0,0,0,0,0,0,0,0,0,0,0,0,4209.7779541015625,30560.38690185547,25566.643188476563,975.3880004882813,16565350400,4294963200,3149496320,897024
200,1743511502826,1184,800,1627,3619,2253,3830,800,1000,2180,2309,965,800,0,0,4.761904716491699,0,0,0,0,0,0,0,20,0,4209.900146484375,30561.18505859375,25567.380432128906,975.3880004882813,16565350400,4294963200,3149496320,897024
200,1743511503027,1184,800,1627,3619,2253,3830,800,1000,2180,2309,965,800,4.761904716491699,0,0,0,0,0,0,0,0,0,0,4.761904716491699,4210.0155029296875,30561.280212402344,25567.42999267578,975.3881225585938,16565350400,4294963200,3145228288,897024
200,1743511503228,1184,800,1627,3619,2253,3830,800,1000,2180,2309,965,800,0,0,0,0,0,0,0,0,0,0,0,0,4210.1309814453125,30561.35546875,25567.46612548828,975.3881225585938,16565350400,4294963200,3141582848,897024
200,1743511503428,1184,800,1627,3619,2253,3830,800,1000,2180,2309,965,800,0,0,0,0,0,0,0,0,0,0,0,0,4210.245178222656,30561.410583496094,25567.48974609375,975.3881225585938,16565350400,4294963200,3137380352,897024
200,1743511503629,1184,800,1627,3619,2253,3830,800,1000,2180,2309,965,800,0,0,0,0,0,0,0,0,0,0,0,0,4210.3602294921875,30561.474731445313,25567.518798828125,975.3881225585938,16565350400,4294963200,3137380352,897024
200,1743511503829,1184,800,1627,3619,2253,3830,800,1000,2180,2309,965,800,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,4210.473693847656,30561.525268554688,25567.540588378906,975.3881225585938,16565350400,4294963200,3137380352,897024
199,1743511504030,1184,800,1627,3619,2253,3830,800,1000,2180,2309,965,800,0,0,0,0,0,4.761904716491699,0,0,0,0,0,0,4210.586975097656,30561.56964111328,25567.55499267578,975.3881225585938,16565350400,4294963200,3137380352,897024
200,1743511504230,1184,800,1627,3619,2253,3830,800,1000,2180,2309,965,800,5,0,0,0,0,0,0,0,0,0,0,0,4210.702880859375,30561.709106445313,25567.64678955078,975.3881225585938,16565350400,4294963200,3129753600,897024
200,1743511504430,1184,800,1627,3619,2253,3830,800,1000,2180,2309,965,800,0,0,0,0,0,4.761904716491699,0,0,0,0,0,0,4210.816162109375,30561.757934570313,25567.667053222656,975.3881225585938,16565350400,4294963200,3129753600,897024
200,1743511504631,1184,800,1627,3619,2253,3830,800,1000,2180,2309,965,800,0,0,0,0,0,0,0,0,0,0,0,0,4210.929870605469,30561.80584716797,25567.68634033203,975.3881225585938,16565350400,4294963200,3129753600,897024
200,1743511504831,1184,800,1627,3619,2253,3830,800,1000,2180,2309,965,800,0,0,0,0,0,0,0,0,0,0,0,0,4211.043762207031,30561.861450195313,25567.709228515625,975.3881225585938,16565350400,4294963200,3129753600,897024
200,1743511505032,1184,800,1627,3619,2253,3830,800,1000,2180,2309,965,800,0,0,0,0,0,0,0,0,0,0,0,0,4211.15625,30561.91973876953,25567.734375,975.3881225585938,16565350400,4294963200,3129753600,897024
200,1743511505232,1184,800,1627,3619,2253,3830,800,1000,2180,2309,965,800,0,0,0,0,0,0,0,0,0,0,0,0,4211.287536621094,30562.11248779297,25567.80926513672,975.396484375,16565350400,4294963200,3091148800,897024
200,1743511505433,1184,800,1627,3619,2253,3830,800,1000,2180,2309,965,800,0,0,0,0,0,0,0,0,0,0,0,0,4211.402770996094,30562.168823242188,25567.83184814453,975.396484375,16565350400,4294963200,3091148800,897024
200,1743511505633,1184,800,1627,3619,2253,3830,800,1000,2180,2309,965,800,0,0,0,0,0,0,0,0,0,0,0,0,4211.51953125,30562.288635253906,25567.872680664063,975.396484375,16565350400,4294963200,3091148800,897024
200,1743511505834,1184,800,1627,3619,2253,3830,800,1000,2180,2309,965,800,0,0,0,0,0,0,0,0,0,0,0,4.761904716491699,4211.633056640625,30562.3388671875,25567.893310546875,975.396484375,16565350400,4294963200,3091148800,897024
200,1743511506034,1184,800,1627,3619,2253,3830,800,1000,2180,2309,965,800,0,4.761904716491699,0,0,0,0,0,0,0,0,0,0,4211.746887207031,30562.4091796875,25567.92547607422,975.396484375,16565350400,4294963200,3091406848,897024
200,1743511506235,1184,800,1627,3619,2253,3830,800,1000,2180,2309,965,800,0,0,0,0,0,0,0,0,0,0,0,0,4211.861877441406,30562.469482421875,25567.953674316406,975.396484375,16565350400,4294963200,3088891904,897024
200,1743511506435,1184,800,1627,3619,2253,3830,800,1000,2180,2309,965,800,0,0,0,0,0,0,0,0,0,0,0,0,4211.9776611328125,30562.53790283203,25567.98504638672,975.396484375,16565350400,4294963200,3088891904,897024
199,1743511506636,1184,800,1627,3619,2253,3830,800,1000,2180,2309,965,800,0,0,0,0,0,0,0,0,0,0,0,4.761904716491699,4212.091491699219,30562.63836669922,25568.01336669922,975.396484375,16565350400,4294963200,3088891904,897024
200,1743511506836,1184,800,1627,3619,2253,3830,800,1000,2180,2309,965,800,0,0,4.761904716491699,0,0,0,0,0,0,0,0,0,4212.207824707031,30562.80322265625,25568.060668945313,975.396484375,16565350400,4294963200,3086585856,897024
200,1743511507036,1184,800,1627,3619,2253,3830,800,1000,2180,2309,965,800,0,0,0,0,4.761904716491699,0,0,0,0,0,0,0,4212.322509765625,30562.868591308594,25568.08917236328,975.396484375,16565350400,4294963200,3086544896,897024
200,1743511507237,1184,800,1627,3619,2253,3830,800,1000,2180,2309,965,800,0,0,0,0,0,0,0,0,5,0,0,0,4212.4403076171875,30562.994262695313,25568.134826660156,975.396484375,16565350400,4294963200,3082502144,897024
200,1743511507437,1184,800,1627,3619,2253,3830,800,1000,2180,2309,965,800,0,0,0,0,0,4.761904716491699,5,0,0,0,0,0,4212.555114746094,30563.0654296875,25568.16943359375,975.396484375,16565350400,4294963200,3082756096,897024
200,1743511507638,1184,800,1627,3619,2253,3830,800,1000,2180,2309,965,800,0,0,0,0,0,0,0,0,0,0,0,0,4212.668884277344,30563.121948242188,25568.193298339844,975.396484375,16565350400,4294963200,3082756096,897024
200,1743511507838,1184,800,1627,3619,2253,3830,800,1000,2180,2309,965,800,0,0,0,0,0,0,4.761904716491699,0,0,0,0,0,4212.7828369140625,30563.175415039063,25568.216674804688,975.396484375,16565350400,4294963200,3082756096,897024
