Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1743522121300,999,1000,999,1000,1000,999,957,800,999,800,800,800,9.302325248718262,11.627907752990723,2.3255813121795654,6.818181991577148,4.545454502105713,6.818181991577148,9.090909004211426,2.3809523582458496,4.651162624359131,4.545454502105713,2.3255813121795654,2.3809523582458496,11767.130187988281,76345.13330078125,64097.25555419922,3215.964599609375,16565350400,4294963200,2730696704,897024
199,1743522121300,999,1000,999,1000,1000,999,957,800,999,800,800,800,9.302325248718262,11.627907752990723,2.3255813121795654,6.818181991577148,4.545454502105713,6.818181991577148,9.090909004211426,2.3809523582458496,4.651162624359131,4.545454502105713,2.3255813121795654,2.3809523582458496,11767.130859375,76345.13647460938,64097.258056640625,3215.964599609375,16565350400,4294963200,2730696704,897024
199,1743522121500,999,1000,999,1000,1000,999,957,800,999,800,800,800,25,9.523809432983398,5,25,10,9.523809432983398,5,0,0,57.894737243652344,23.809524536132813,0,11767.309875488281,76350.4765625,64102.37237548828,3215.9677124023438,16565350400,4294963200,2816012288,897024
200,1743522121700,999,1000,999,1000,1000,999,957,800,999,800,800,800,25,9.523809432983398,5,25,10,9.523809432983398,5,0,0,57.894737243652344,23.809524536132813,0,11767.5546875,76357.79821777344,64109.30358886719,3216.0659790039063,16565350400,4294963200,2929692672,897024
200,1743522121900,999,1000,999,1000,1000,999,957,800,999,800,800,800,33.333335876464844,23.076923370361328,15.000000953674316,28.571430206298828,41.02564239501953,57.5,30.76923179626465,19.51219367980957,12.5,15.000000953674316,32.432430267333984,12.195121765136719,11767.906372070313,76365.48400878906,64116.54138183594,3216.2299194335938,16565350400,4294963200,3063791616,897024
199,1743522122100,999,1000,999,1000,1000,999,957,800,999,800,800,800,5.263157844543457,10.526315689086914,10.526315689086914,10.526315689086914,15.000000953674316,31.57894515991211,25,5.263157844543457,15.000000953674316,9.523809432983398,19.047618865966797,10,11768.167724609375,76368.76483154297,64119.462341308594,3216.349365234375,16565350400,4294963200,3104882688,897024
200,1743522122300,999,1000,999,1000,1000,999,957,800,999,800,800,800,0,5.263157844543457,13.636363983154297,0,10,0,5,0,0,0,0,0,11768.326843261719,76369.08502197266,64119.62023925781,3216.3818969726563,16565350400,4294963200,3104882688,897024
200,1743522122501,999,1000,999,1000,1000,999,957,800,999,800,800,800,5,0,0,0,0,0,5,4.761904716491699,0,0,0,0,11768.46044921875,76369.27062988281,64119.701904296875,3216.3895263671875,16565350400,4294963200,3105128448,897024
199,1743522122701,999,1000,999,1000,1000,999,957,800,999,800,800,800,0,0,0,0,0,0,0,0,0,0,0,0,11768.576416015625,76369.33239746094,64119.72619628906,3216.3895263671875,16565350400,4294963200,3105128448,897024
200,1743522122902,999,1000,999,1000,1000,999,957,800,999,800,800,800,0,4.761904716491699,10,9.523809432983398,0,0,0,0,0,5,0,0,11768.702575683594,76369.54168701172,64119.845947265625,3216.3961791992188,16565350400,4294963200,3105128448,897024
