Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1743512956774,1045,1547,1363,1748,2957,1754,2215,1300,1211,1638,1399,1565,11.111111640930176,4.545454502105713,4.44444465637207,9.523809432983398,6.6666669845581055,4.651162624359131,4.545454502105713,6.818181991577148,4.545454502105713,6.6666669845581055,4.545454502105713,4.545454502105713,5240.617919921875,36424.65069580078,30467.264709472656,1264.9939575195313,16565350400,4294963200,2728222720,897024
199,1743512956774,1045,1547,1363,1748,2957,1754,2215,1300,1211,1638,1399,1565,11.111111640930176,4.545454502105713,4.44444465637207,9.523809432983398,6.6666669845581055,4.651162624359131,4.545454502105713,6.818181991577148,4.545454502105713,6.6666669845581055,4.545454502105713,4.545454502105713,5240.618713378906,36424.65411376953,30467.266540527344,1264.9939575195313,16565350400,4294963200,2728222720,897024
200,1743512956974,1045,1547,1363,1748,2957,1754,2215,1300,1211,1638,1399,1565,40,0,21.052631378173828,50,0,0,0,0,0,0,0,14.285715103149414,5240.781799316406,36428.60559082031,30471.001220703125,1264.9939575195313,16565350400,4294963200,2804973568,897024
199,1743512957174,1045,1547,1363,1748,2957,1754,2215,1300,1211,1638,1399,1565,20,14.285715103149414,19.047618865966797,47.619049072265625,35,15.000000953674316,14.285715103149414,14.285715103149414,63.15789031982422,10,5,63.15789031982422,5241.015563964844,36436.00048828125,30478.046752929688,1265.0704345703125,16565350400,4294963200,2885734400,897024
200,1743512957374,1045,1547,1363,1748,2957,1754,2215,1300,1211,1638,1399,1565,15.789472579956055,25,20,25,25,35,30.000001907348633,25,47.619049072265625,20,60.000003814697266,25,5241.3599853515625,36443.63232421875,30485.202270507813,1265.2562866210938,16565350400,4294963200,3013722112,897024
200,1743512957575,1045,1547,1363,1748,2957,1754,2215,1300,1211,1638,1399,1565,10.526315689086914,25,15.000000953674316,15.000000953674316,10.526315689086914,0,10.526315689086914,5.263157844543457,20,5,45,15.789472579956055,5241.638977050781,36447.73486328125,30488.938720703125,1265.3817138671875,16565350400,4294963200,3078311936,897024
200,1743512957775,1045,1547,1363,1748,2957,1754,2215,1300,1211,1638,1399,1565,0,9.523809432983398,0,0,0,5,9.523809432983398,9.523809432983398,5.263157844543457,0,0,10,5241.80322265625,36448.11297607422,30489.127868652344,1265.4242553710938,16565350400,4294963200,3078557696,897024
200,1743512957976,1045,1547,1363,1748,2957,1754,2215,1300,1211,1638,1399,1565,4.761904716491699,5,0,5,0,0,0,0,0,4.761904716491699,0,0,5241.93603515625,36448.27783203125,30489.19805908203,1265.4314575195313,16565350400,4294963200,3078557696,897024
199,1743512958176,1045,1547,1363,1748,2957,1754,2215,1300,1211,1638,1399,1565,0,0,0,0,0,0,0,0,0,0,0,0,5242.052429199219,36448.338928222656,30489.21990966797,1265.4314575195313,16565350400,4294963200,3078557696,897024
200,1743512958376,1045,1547,1363,1748,2957,1754,2215,1300,1211,1638,1399,1565,0,0,0,0,0,0,0,5,5,0,5,0,5242.177185058594,36448.5322265625,30489.33319091797,1265.4393310546875,16565350400,4294963200,3057586176,897024
200,1743512958577,1045,1547,1363,1748,2957,1754,2215,1300,1211,1638,1399,1565,0,0,0,0,0,0,0,0,0,0,0,4.761904716491699,5242.3045654296875,36448.672302246094,30489.394958496094,1265.439697265625,16565350400,4294963200,3057586176,897024
200,1743512958777,1045,1547,1363,1748,2957,1754,2215,1300,1211,1638,1399,1565,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,5242.4210205078125,36448.76696777344,30489.443603515625,1265.439697265625,16565350400,4294963200,3057586176,897024
200,1743512958978,1045,1547,1363,1748,2957,1754,2215,1300,1211,1638,1399,1565,5,0,0,0,0,0,0,0,5,0,4.761904716491699,4.761904716491699,5242.55078125,36448.91369628906,30489.511840820313,1265.44677734375,16565350400,4294963200,3057586176,897024
199,1743512959178,1045,1547,1363,1748,2957,1754,2215,1300,1211,1638,1399,1565,0,0,0,0,0,0,0,0,0,4.761904716491699,0,0,5242.669372558594,36448.99365234375,30489.543518066406,1265.44677734375,16565350400,4294963200,3057586176,897024
200,1743512959378,1045,1547,1363,1748,2957,1754,2215,1300,1211,1638,1399,1565,0,9.523809432983398,4.761904716491699,5,5,0,28.571430206298828,9.523809432983398,10.526315689086914,20,0,0,5242.8226318359375,36450.63269042969,30491.043334960938,1265.4551391601563,16565350400,4294963200,3005878272,897024
200,1743512959579,1045,1547,1363,1748,2957,1754,2215,1300,1211,1638,1399,1565,0,0,0,0,0,0,0,0,0,0,0,0,5242.9490966796875,36450.75048828125,30491.087463378906,1265.4564208984375,16565350400,4294963200,3005882368,897024
200,1743512959779,1045,1547,1363,1748,2957,1754,2215,1300,1211,1638,1399,1565,0,0,0,0,0,4.761904716491699,0,0,0,0,0,0,5243.0628662109375,36450.805236816406,30491.109436035156,1265.4564208984375,16565350400,4294963200,3005857792,897024
199,1743512959980,1045,1547,1363,1748,2957,1754,2215,1300,1211,1638,1399,1565,0,0,0,4.761904716491699,0,0,0,0,0,4.761904716491699,0,0,5243.1900634765625,36450.93518066406,30491.166076660156,1265.4636840820313,16565350400,4294963200,3005857792,897024
200,1743512960180,1045,1547,1363,1748,2957,1754,2215,1300,1211,1638,1399,1565,0,0,0,4.761904716491699,0,0,0,0,0,4.761904716491699,0,0,5243.312744140625,36451.25256347656,30491.42626953125,1265.4636840820313,16565350400,4294963200,3005857792,897024
200,1743512960380,1045,1547,1363,1748,2957,1754,2215,1300,1211,1638,1399,1565,0,2.4390242099761963,0,0,0,0,0,0,0,0,0,5,5243.434387207031,36451.406677246094,30491.516052246094,1265.4706420898438,16565350400,4294963200,3005857792,897024
200,1743512960580,1045,1547,1363,1748,2957,1754,2215,1300,1211,1638,1399,1565,0,0,0,0,0,0,0,0,0,0,0,0,5243.5582275390625,36451.484130859375,30491.537475585938,1265.4706420898438,16565350400,4294963200,3005857792,897024
200,1743512960781,1045,1547,1363,1748,2957,1754,2215,1300,1211,1638,1399,1565,0,0,0,0,4.761904716491699,0,0,0,0,0,0,0,5243.6722412109375,36451.55895996094,30491.571533203125,1265.4706420898438,16565350400,4294963200,3005857792,897024
200,1743512960981,1045,1547,1363,1748,2957,1754,2215,1300,1211,1638,1399,1565,0,0,0,0,0,0,0,0,0,0,0,0,5243.800354003906,36451.68713378906,30491.624267578125,1265.4776611328125,16565350400,4294963200,3005857792,897024
199,1743512961182,1045,1547,1363,1748,2957,1754,2215,1300,1211,1638,1399,1565,0,0,0,4.761904716491699,0,0,0,0,0,0,0,0,5243.917175292969,36451.733825683594,30491.63934326172,1265.4776611328125,16565350400,4294963200,3005857792,897024
200,1743512961382,1045,1547,1363,1748,2957,1754,2215,1300,1211,1638,1399,1565,0,0,0,4.761904716491699,0,0,0,0,0,0,0,0,5244.0732421875,36452.96893310547,30492.662719726563,1265.5518798828125,16565350400,4294963200,3035344896,897024
199,1743512961582,1045,1547,1363,1748,2957,1754,2215,1300,1211,1638,1399,1565,2.6315789222717285,20,4.878048419952393,5.128205299377441,2.5,15.000000953674316,10,10.256410598754883,7.500000476837158,5.128205299377441,33.333335876464844,12.195121765136719,5244.3350830078125,36457.968688964844,30497.15496826172,1265.7794799804688,16565350400,4294963200,3053490176,897024
200,1743512961782,1045,1547,1363,1748,2957,1754,2215,1300,1211,1638,1399,1565,10,10.526315689086914,0,5.263157844543457,0,15.000000953674316,0,33.333335876464844,0,4.545454502105713,28.571430206298828,0,5244.537780761719,36458.685546875,30497.57635498047,1265.8602905273438,16565350400,4294963200,3057356800,897024
