Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1743512279507,1054,800,1075,800,1065,800,800,999,800,1552,1047,999,11.111111640930176,6.6666669845581055,6.5217390060424805,6.6666669845581055,11.36363697052002,6.5217390060424805,6.6666669845581055,6.5217390060424805,2.2727272510528564,4.44444465637207,4.545454502105713,6.5217390060424805,4752.597412109375,33249.796325683594,27778.524475097656,1108.43896484375,16565350400,4294963200,2708934656,897024
199,1743512279507,1054,800,1075,800,1065,800,800,999,800,1552,1047,999,11.111111640930176,6.6666669845581055,6.5217390060424805,6.6666669845581055,11.36363697052002,6.5217390060424805,6.6666669845581055,6.5217390060424805,2.2727272510528564,4.44444465637207,4.545454502105713,6.5217390060424805,4752.598083496094,33249.79962158203,27778.52618408203,1108.43896484375,16565350400,4294963200,2708934656,897024
200,1743512279707,1054,800,1075,800,1065,800,800,999,800,1552,1047,999,61.904762268066406,9.523809432983398,5,5,4.761904716491699,0,19.047618865966797,0,0,20,0,25,4752.7734375,33254.906799316406,27783.43292236328,1108.442626953125,16565350400,4294963200,2792263680,897024
200,1743512279907,1054,800,1075,800,1065,800,800,999,800,1552,1047,999,47.36842346191406,5.555555820465088,15.000000953674316,20,0,0,38.095237731933594,15.000000953674316,42.85714340209961,80.95238494873047,10,21.052631378173828,4753.026306152344,33262.299377441406,27790.44708251953,1108.49951171875,16565350400,4294963200,2894041088,897024
200,1743512280107,1054,800,1075,800,1065,800,800,999,800,1552,1047,999,21.052631378173828,15.789472579956055,80.95238494873047,16.666667938232422,23.809524536132813,23.809524536132813,27.77777862548828,25,25,22.22222328186035,30.000001907348633,25,4753.376281738281,33269.83654785156,27797.519470214844,1108.6716918945313,16565350400,4294963200,3026845696,897024
200,1743512280308,1054,800,1075,800,1065,800,800,999,800,1552,1047,999,5.263157844543457,9.523809432983398,31.57894515991211,9.523809432983398,0,15.000000953674316,23.809524536132813,10.526315689086914,15.000000953674316,18.18181800842285,20,19.047618865966797,4753.636657714844,33273.088928222656,27800.443115234375,1108.7833862304688,16565350400,4294963200,3076747264,897024
200,1743512280508,1054,800,1075,800,1065,800,800,999,800,1552,1047,999,0,0,0,5,0,0,0,9.523809432983398,0,0,0,5,4753.789794921875,33273.37585449219,27800.58221435547,1108.8123779296875,16565350400,4294963200,3076747264,897024
200,1743512280709,1054,800,1075,800,1065,800,800,999,800,1552,1047,999,0,0,0,0,0,4.761904716491699,0,0,0,5,0,4.761904716491699,4753.9217529296875,33273.51416015625,27800.635131835938,1108.8192749023438,16565350400,4294963200,3068489728,897024
199,1743512280909,1054,800,1075,800,1065,800,800,999,800,1552,1047,999,0,0,0,0,0,0,0,0,0,0,0,0,4754.0367431640625,33273.56652832031,27800.65313720703,1108.8192749023438,16565350400,4294963200,3068489728,897024
200,1743512281109,1054,800,1075,800,1065,800,800,999,800,1552,1047,999,0,4.761904716491699,0,5,0,0,0,0,0,5,0,5.263157844543457,4754.164489746094,33273.774963378906,27800.771911621094,1108.825927734375,16565350400,4294963200,3067277312,897024
200,1743512281310,1054,800,1075,800,1065,800,800,999,800,1552,1047,999,4.761904716491699,0,0,0,4.761904716491699,0,0,0,0,0,0,0,4754.2904052734375,33273.904541015625,27800.826904296875,1108.825927734375,16565350400,4294963200,3067277312,897024
200,1743512281510,1054,800,1075,800,1065,800,800,999,800,1552,1047,999,0,0,0,0,4.761904716491699,0,0,0,0,0,0,0,4754.408935546875,33274.001403808594,27800.877197265625,1108.825927734375,16565350400,4294963200,3067277312,897024
200,1743512281711,1054,800,1075,800,1065,800,800,999,800,1552,1047,999,0,0,0,0,0,0,9.523809432983398,0,0,0,0,0,4754.5386962890625,33274.23620605469,27801.025512695313,1108.8367309570313,16565350400,4294963200,3014578176,897024
200,1743512281911,1054,800,1075,800,1065,800,800,999,800,1552,1047,999,0,0,0,0,0,0,0,0,0,0,0,0,4754.654724121094,33274.303955078125,27801.052124023438,1108.8367309570313,16565350400,4294963200,3014836224,897024
200,1743512282111,1054,800,1075,800,1065,800,800,999,800,1552,1047,999,0,5,15.000000953674316,10,20,0,0,0,20,5.263157844543457,5,0,4754.809509277344,33275.94738769531,27802.55047607422,1108.8432006835938,16565350400,4294963200,3023335424,897024
200,1743512282312,1054,800,1075,800,1065,800,800,999,800,1552,1047,999,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,4754.934326171875,33276.046447753906,27802.585388183594,1108.8432006835938,16565350400,4294963200,3023343616,897024
200,1743512282512,1054,800,1075,800,1065,800,800,999,800,1552,1047,999,0,0,0,0,0,0,0,0,0,0,0,0,4755.049133300781,33276.112731933594,27802.615112304688,1108.8432006835938,16565350400,4294963200,3023343616,897024
199,1743512282713,1054,800,1075,800,1065,800,800,999,800,1552,1047,999,0,0,0,0,5,0,0,0,0,0,0,0,4755.177490234375,33276.24279785156,27802.666442871094,1108.8504028320313,16565350400,4294963200,3023339520,897024
199,1743512282913,1054,800,1075,800,1065,800,800,999,800,1552,1047,999,0,0,0,4.761904716491699,0,0,0,0,0,0,0,0,4755.2933349609375,33276.34033203125,27802.68878173828,1108.8504028320313,16565350400,4294963200,3023339520,897024
200,1743512283113,1054,800,1075,800,1065,800,800,999,800,1552,1047,999,0,0,0,5,4.761904716491699,0,0,0,0,0,0,0,4755.416442871094,33276.47253417969,27802.75634765625,1108.8572387695313,16565350400,4294963200,3016151040,897024
200,1743512283314,1054,800,1075,800,1065,800,800,999,800,1552,1047,999,0,0,0,0,0,0,0,0,0,0,0,0,4755.538757324219,33276.551513671875,27802.78057861328,1108.8572387695313,16565350400,4294963200,3016151040,897024
199,1743512283514,1054,800,1075,800,1065,800,800,999,800,1552,1047,999,0,0,0,0,0,0,0,0,0,0,0,0,4755.6519775390625,33276.620178222656,27802.814392089844,1108.8572387695313,16565350400,4294963200,3016151040,897024
200,1743512283714,1054,800,1075,800,1065,800,800,999,800,1552,1047,999,0,0,0,0,0,5,0,0,0,0,0,0,4755.782531738281,33276.76885986328,27802.878662109375,1108.86376953125,16565350400,4294963200,3016151040,897024
199,1743512283915,1054,800,1075,800,1065,800,800,999,800,1552,1047,999,0,0,0,0,0,0,0,0,0,0,0,0,4755.8983154296875,33276.859924316406,27802.896728515625,1108.86376953125,16565350400,4294963200,3016151040,897024
