Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1743512596932,999,1000,999,1000,948,1000,999,1000,1000,800,1000,800,9.523809432983398,4.761904716491699,7.142857551574707,7.142857551574707,6.976744651794434,14.634145736694336,9.302325248718262,4.761904716491699,6.976744651794434,4.761904716491699,4.878048419952393,4.761904716491699,4981.20166015625,34915.88983154297,29220.41815185547,1175.0297241210938,16565350400,4294963200,2732490752,897024
199,1743512596933,999,1000,999,1000,948,1000,999,1000,1000,800,1000,800,9.523809432983398,4.761904716491699,7.142857551574707,7.142857551574707,6.976744651794434,14.634145736694336,9.302325248718262,4.761904716491699,6.976744651794434,4.761904716491699,4.878048419952393,4.761904716491699,4981.202331542969,34915.893127441406,29220.420471191406,1175.0297241210938,16565350400,4294963200,2732756992,897024
199,1743512597133,999,1000,999,1000,948,1000,999,1000,1000,800,1000,800,23.809524536132813,0,4.761904716491699,4.761904716491699,0,9.090909004211426,0,0,0,66.66667175292969,23.809524536132813,0,4981.3634033203125,34918.954833984375,29223.26043701172,1175.0297241210938,16565350400,4294963200,2801987584,897024
199,1743512597333,999,1000,999,1000,948,1000,999,1000,1000,800,1000,800,80,20,5.263157844543457,10,15.000000953674316,10,10.526315689086914,15.000000953674316,5.263157844543457,68.42105102539063,30.000001907348633,14.285715103149414,4981.583312988281,34925.88995361328,29229.96112060547,1175.0464477539063,16565350400,4294963200,2885779456,897024
199,1743512597533,999,1000,999,1000,948,1000,999,1000,1000,800,1000,800,15.789472579956055,30.000001907348633,30.000001907348633,78.94737243652344,26.3157901763916,21.052631378173828,19.047618865966797,19.047618865966797,28.571430206298828,30.000001907348633,40,20,4981.9285888671875,34933.76385498047,29237.275329589844,1175.2533569335938,16565350400,4294963200,3018936320,897024
200,1743512597733,999,1000,999,1000,948,1000,999,1000,1000,800,1000,800,10,5,15.000000953674316,57.142860412597656,10.526315689086914,5.263157844543457,10.526315689086914,15.000000953674316,20,20,15.000000953674316,25,4982.228759765625,34938.637145996094,29241.765014648438,1175.394775390625,16565350400,4294963200,3083587584,897024
200,1743512597934,999,1000,999,1000,948,1000,999,1000,1000,800,1000,800,0,0,10,0,0,5,5,0,10,0,10,5.263157844543457,4982.406555175781,34939.10192871094,29242.01416015625,1175.4505004882813,16565350400,4294963200,3084865536,897024
200,1743512598134,999,1000,999,1000,948,1000,999,1000,1000,800,1000,800,0,0,0,0,0,0,0,0,0,0,0,0,4982.539855957031,34939.25732421875,29242.07781982422,1175.4577026367188,16565350400,4294963200,3084865536,897024
200,1743512598335,999,1000,999,1000,948,1000,999,1000,1000,800,1000,800,0,0,0,0,0,0,0,0,0,0,0,0,4982.657958984375,34939.32550048828,29242.102172851563,1175.4577026367188,16565350400,4294963200,3084865536,897024
200,1743512598535,999,1000,999,1000,948,1000,999,1000,1000,800,1000,800,0,0,0,0,0,9.523809432983398,5,0,0,0,4.761904716491699,0,4982.775695800781,34939.4677734375,29242.18438720703,1175.4577026367188,16565350400,4294963200,3084865536,897024
