Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1743689884039,2182,2417,2810,800,800,3900,2285,3611,800,800,1569,800,9.302325248718262,6.976744651794434,6.818181991577148,4.545454502105713,4.651162624359131,4.651162624359131,11.627907752990723,4.651162624359131,2.3809523582458496,6.818181991577148,4.651162624359131,4.651162624359131,1376.90966796875,10361.399536132813,6564.464416503906,172.89306640625,16565338112,4294963200,2447233024,0
199,1743689884039,2182,2417,2810,800,800,3900,2285,3611,800,800,1569,800,9.302325248718262,6.976744651794434,6.818181991577148,4.545454502105713,4.651162624359131,4.651162624359131,11.627907752990723,4.651162624359131,2.3809523582458496,6.818181991577148,4.651162624359131,4.651162624359131,1376.910400390625,10361.404174804688,6564.466857910156,172.89306640625,16565338112,4294963200,2447499264,0
199,1743689884239,2182,2417,2810,800,800,3900,2285,3611,800,800,1569,800,4.761904716491699,14.285715103149414,15.789472579956055,50,22.72727394104004,20,19.047618865966797,4.545454502105713,0,0,4.761904716491699,0,1377.07373046875,10365.812866210938,6568.3599853515625,172.89337158203125,16565338112,4294963200,2523803648,0
199,1743689884439,2182,2417,2810,800,800,3900,2285,3611,800,800,1569,800,23.809524536132813,31.57894515991211,50,30.000001907348633,10.526315689086914,47.36842346191406,15.000000953674316,75,14.285715103149414,15.000000953674316,5.263157844543457,0,1377.3128051757813,10373.656921386719,6575.60986328125,172.92132568359375,16565338112,4294963200,2612666368,0
199,1743689884639,2182,2417,2810,800,800,3900,2285,3611,800,800,1569,800,15.789472579956055,10,40,5.263157844543457,10,19.047618865966797,15.789472579956055,100,5,10.526315689086914,70,15.000000953674316,1377.5576171875,10381.342224121094,6582.680114746094,172.964599609375,16565338112,4294963200,2631553024,0
200,1743689884839,2182,2417,2810,800,800,3900,2285,3611,800,800,1569,800,21.052631378173828,21.052631378173828,9.523809432983398,14.285715103149414,15.000000953674316,5,10,30.000001907348633,15.789472579956055,20,50,5.263157844543457,1377.8145141601563,10386.458251953125,6587.182312011719,173.03143310546875,16565338112,4294963200,2759094272,0
200,1743689885040,2182,2417,2810,800,800,3900,2285,3611,800,800,1569,800,5,9.523809432983398,0,0,0,0,4.761904716491699,0,9.523809432983398,5.263157844543457,40,0,1378.01171875,10387.820739746094,6587.9755859375,173.089111328125,16565338112,4294963200,2792648704,0
200,1743689885240,2182,2417,2810,800,800,3900,2285,3611,800,800,1569,800,0,0,0,0,4.761904716491699,0,0,0,0,10,15.000000953674316,0,1378.1383056640625,10388.478576660156,6588.167785644531,173.09246826171875,16565338112,4294963200,2790055936,0
200,1743689885441,2182,2417,2810,800,800,3900,2285,3611,800,800,1569,800,5,0,0,0,0,0,0,0,0,5,0,0,1378.2727661132813,10389.031799316406,6588.241455078125,173.099853515625,16565338112,4294963200,2790055936,0
200,1743689885641,2182,2417,2810,800,800,3900,2285,3611,800,800,1569,800,0,0,0,0,5,0,0,0,0,0,0,0,1378.3886108398438,10389.568603515625,6588.36865234375,173.099853515625,16565338112,4294963200,2790588416,0
200,1743689885841,2182,2417,2810,800,800,3900,2285,3611,800,800,1569,800,0,5,4.761904716491699,0,0,0,0,0,5,0,0,0,1378.5209350585938,10390.250610351563,6588.608703613281,173.10821533203125,16565338112,4294963200,2781753344,0
200,1743689886042,2182,2417,2810,800,800,3900,2285,3611,800,800,1569,800,0,0,0,0,0,0,4.761904716491699,0,0,0,0,0,1378.643310546875,10390.73583984375,6588.6646728515625,173.10821533203125,16565338112,4294963200,2781753344,0
199,1743689886242,2182,2417,2810,800,800,3900,2285,3611,800,800,1569,800,0,0,0,0,0,0,0,0,0,0,0,0,1378.7569580078125,10391.155578613281,6588.68359375,173.10821533203125,16565338112,4294963200,2781753344,0
200,1743689886443,2182,2417,2810,800,800,3900,2285,3611,800,800,1569,800,0,5,0,0,0,0,5,0,0,4.761904716491699,0,0,1378.8895874023438,10391.691833496094,6588.7628173828125,173.115478515625,16565338112,4294963200,2781732864,0
200,1743689886643,2182,2417,2810,800,800,3900,2285,3611,800,800,1569,800,0,0,0,0,0,0,0,0,0,0,0,0,1379.0039672851563,10392.131774902344,6588.796936035156,173.115478515625,16565338112,4294963200,2781732864,0
200,1743689886843,2182,2417,2810,800,800,3900,2285,3611,800,800,1569,800,9.523809432983398,0,26.3157901763916,4.761904716491699,0,5,15.000000953674316,14.285715103149414,15.000000953674316,0,4.761904716491699,0,1379.1641845703125,10394.569702148438,6590.7430419921875,173.1248779296875,16565338112,4294963200,2748149760,0
200,1743689887044,2182,2417,2810,800,800,3900,2285,3611,800,800,1569,800,0,0,0,0,0,0,0,0,0,0,0,0,1379.2885131835938,10395.04541015625,6590.7906494140625,173.1248779296875,16565338112,4294963200,2748149760,0
199,1743689887244,2182,2417,2810,800,800,3900,2285,3611,800,800,1569,800,0,0,0,0,0,0,0,0,0,0,0,4.761904716491699,1379.4019165039063,10395.458984375,6590.8043212890625,173.1248779296875,16565338112,4294963200,2748149760,0
