Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1743689503179,831,800,903,907,1338,800,874,800,800,800,800,876,9.523809432983398,4.878048419952393,6.976744651794434,2.3809523582458496,6.818181991577148,6.976744651794434,4.878048419952393,4.651162624359131,2.3809523582458496,9.756096839904785,4.761904716491699,4.651162624359131,1109.0932006835938,8213.727661132813,5306.6781005859375,140.1337890625,16565338112,4294963200,2457419776,0
199,1743689503179,831,800,903,907,1338,800,874,800,800,800,800,876,9.523809432983398,4.878048419952393,6.976744651794434,2.3809523582458496,6.818181991577148,6.976744651794434,4.878048419952393,4.651162624359131,2.3809523582458496,9.756096839904785,4.761904716491699,4.651162624359131,1109.0939331054688,8213.731994628906,5306.6806640625,140.1337890625,16565338112,4294963200,2457419776,0
199,1743689503379,831,800,903,907,1338,800,874,800,800,800,800,876,42.85714340209961,0,0,45,5.555555820465088,20,14.285715103149414,21.052631378173828,4.761904716491699,5,0,0,1109.2791137695313,8219.884521484375,5312.310974121094,140.13995361328125,16565338112,4294963200,2543869952,0
200,1743689503579,831,800,903,907,1338,800,874,800,800,800,800,876,27.77777862548828,5.263157844543457,5,15.789472579956055,28.571430206298828,9.523809432983398,70,80,0,25,15.000000953674316,5,1109.5145874023438,8227.497375488281,5319.316345214844,140.17425537109375,16565338112,4294963200,2595999744,0
200,1743689503779,831,800,903,907,1338,800,874,800,800,800,800,876,25,10,20,15.000000953674316,10.526315689086914,85,80,40,14.285715103149414,25,23.809524536132813,23.809524536132813,1109.7659912109375,8235.418640136719,5326.651062011719,140.20452880859375,16565338112,4294963200,2630176768,0
200,1743689503979,831,800,903,907,1338,800,874,800,800,800,800,876,9.523809432983398,15.000000953674316,15.000000953674316,26.3157901763916,15.000000953674316,20,35,5,0,25,5.263157844543457,5,1110.0186767578125,8239.790649414063,5330.4068603515625,140.2744140625,16565338112,4294963200,2779090944,0
199,1743689504180,831,800,903,907,1338,800,874,800,800,800,800,876,0,0,0,5,15.000000953674316,0,0,0,9.523809432983398,33.333335876464844,0,0,1110.2081298828125,8241.056457519531,5331.1102294921875,140.32806396484375,16565338112,4294963200,2808709120,0
200,1743689504380,831,800,903,907,1338,800,874,800,800,800,800,876,0,0,5,0,10.526315689086914,0,5,0,0,15.000000953674316,0,0,1110.3394165039063,8241.712280273438,5331.293029785156,140.337890625,16565338112,4294963200,2813313024,0
200,1743689504580,831,800,903,907,1338,800,874,800,800,800,800,876,0,0,0,0,0,0,0,0,0,0,0,0,1110.4685668945313,8242.197143554688,5331.337829589844,140.338134765625,16565338112,4294963200,2812289024,0
199,1743689504781,831,800,903,907,1338,800,874,800,800,800,800,876,4.761904716491699,0,0,0,4.761904716491699,0,0,0,0,0,5,0,1110.58447265625,8242.751708984375,5331.479797363281,140.338134765625,16565338112,4294963200,2812289024,0
200,1743689504981,831,800,903,907,1338,800,874,800,800,800,800,876,0,0,0,9.523809432983398,0,0,0,0,0,0,0,0,1110.7193603515625,8243.47900390625,5331.749450683594,140.3465576171875,16565338112,4294963200,2816483328,0
200,1743689505181,831,800,903,907,1338,800,874,800,800,800,800,876,0,0,0,0,5,0,0,0,0,5,5,0,1110.8404541015625,8243.96533203125,5331.8194580078125,140.3465576171875,16565338112,4294963200,2816483328,0
200,1743689505381,831,800,903,907,1338,800,874,800,800,800,800,876,0,0,0,5,0,0,0,0,0,0,0,0,1110.9580078125,8244.412902832031,5331.854309082031,140.35260009765625,16565338112,4294963200,2816483328,0
200,1743689505582,831,800,903,907,1338,800,874,800,800,800,800,876,0,0,0,0,0,0,0,0,0,0,0,0,1111.0870971679688,8244.899536132813,5331.895751953125,140.3536376953125,16565338112,4294963200,2811944960,0
200,1743689505782,831,800,903,907,1338,800,874,800,800,800,800,876,0,0,0,0,0,0,0,0,0,0,0,0,1111.2020263671875,8245.336608886719,5331.926452636719,140.3536376953125,16565338112,4294963200,2811944960,0
200,1743689505983,831,800,903,907,1338,800,874,800,800,800,800,876,0,20,20,0,5,9.523809432983398,10,0,5,0,10,5,1111.3637084960938,8247.502868652344,5333.595764160156,140.36273193359375,16565338112,4294963200,2785931264,0
199,1743689506183,831,800,903,907,1338,800,874,800,800,800,800,876,0,0,0,0,0,0,0,0,0,0,0,0,1111.48388671875,8247.952331542969,5333.625732421875,140.36273193359375,16565338112,4294963200,2785931264,0
200,1743689506384,831,800,903,907,1338,800,874,800,800,800,800,876,0,0,0,0,0,0,0,0,0,0,4.761904716491699,0,1111.6008911132813,8248.418701171875,5333.668395996094,140.369140625,16565338112,4294963200,2774491136,0
200,1743689506584,831,800,903,907,1338,800,874,800,800,800,800,876,0,0,0,0,0,0,0,0,0,0,0,0,1111.72998046875,8248.923706054688,5333.722229003906,140.36944580078125,16565338112,4294963200,2774491136,0
200,1743689506785,831,800,903,907,1338,800,874,800,800,800,800,876,0,0,4.761904716491699,0,0,0,0,0,0,0,0,0,1111.844482421875,8249.362243652344,5333.754699707031,140.36944580078125,16565338112,4294963200,2774491136,0
200,1743689506985,831,800,903,907,1338,800,874,800,800,800,800,876,4.761904716491699,4.761904716491699,0,0,5,0,4.761904716491699,0,4.761904716491699,0,0,0,1111.9712524414063,8249.8642578125,5333.81591796875,140.3760986328125,16565338112,4294963200,2769268736,0
199,1743689507186,831,800,903,907,1338,800,874,800,800,800,800,876,0,0,0,0,0,0,0,0,0,0,4.761904716491699,0,1112.0926513671875,8250.314758300781,5333.84716796875,140.3760986328125,16565338112,4294963200,2769268736,0
200,1743689507386,831,800,903,907,1338,800,874,800,800,800,800,876,0,0,0,0,0,0,0,0,0,0,0,4.761904716491699,1112.2086181640625,8250.757751464844,5333.8807373046875,140.38275146484375,16565338112,4294963200,2759610368,0
199,1743689507586,831,800,903,907,1338,800,874,800,800,800,800,876,0,0,0,0,0,0,0,0,0,0,0,0,1112.335693359375,8251.221923828125,5333.907409667969,140.38299560546875,16565338112,4294963200,2759610368,0
200,1743689507786,831,800,903,907,1338,800,874,800,800,800,800,876,0,0,0,0,0,0,0,0,0,0,0,0,1112.4609985351563,8252.296813964844,5334.5640869140625,140.38299560546875,16565338112,4294963200,2780311552,0
200,1743689507986,831,800,903,907,1338,800,874,800,800,800,800,876,10,5,2.5641026496887207,17.948719024658203,5,5.128205299377441,4.878048419952393,30.000001907348633,5,7.317072868347168,2.5,17.948719024658203,1112.6885986328125,8258.513549804688,5340.2208251953125,140.40447998046875,16565338112,4294963200,2855481344,0
200,1743689508186,831,800,903,907,1338,800,874,800,800,800,800,876,0,0,5,10,0,4.761904716491699,0,100,0,0,0,5,1112.8851318359375,8263.550048828125,5344.65966796875,140.4814453125,16565338112,4294963200,2871975936,0
200,1743689508386,831,800,903,907,1338,800,874,800,800,800,800,876,0,0,4.761904716491699,0,4.545454502105713,0,0,100,0,0,0,0,1113.0601196289063,8268.715148925781,5349.2423095703125,140.52801513671875,16565338112,4294963200,2913120256,0
200,1743689508586,831,800,903,907,1338,800,874,800,800,800,800,876,5,0,0,9.523809432983398,0,0,0,100,0,0,4.761904716491699,9.523809432983398,1113.2224731445313,8273.776000976563,5353.74267578125,140.57501220703125,16565338112,4294963200,2937880576,0
200,1743689508786,831,800,903,907,1338,800,874,800,800,800,800,876,0,0,0,0,0,0,0,100,0,0,0,5,1113.3868408203125,8278.815124511719,5358.2193603515625,140.62091064453125,16565338112,4294963200,2970628096,0
200,1743689508987,831,800,903,907,1338,800,874,800,800,800,800,876,9.090909004211426,0,4.761904716491699,5,4.761904716491699,0,0,100,0,0,0,0,1113.5647583007813,8283.660949707031,5362.5009765625,140.66754150390625,16565338112,4294963200,3061407744,0
200,1743689509187,831,800,903,907,1338,800,874,800,800,800,800,876,0,4.761904716491699,0,0,0,0,0,100,0,0,0,0,1113.74267578125,8288.486511230469,5366.759521484375,140.7138671875,16565338112,4294963200,3152449536,0
200,1743689509387,831,800,903,907,1338,800,874,800,800,800,800,876,0,0,0,5,0,0,0,100,0,0,0,5,1113.92041015625,8293.324768066406,5371.0087890625,140.76116943359375,16565338112,4294963200,3235123200,0
199,1743689509587,831,800,903,907,1338,800,874,800,800,800,800,876,0,0,5,14.285715103149414,0,0,0,95,0,0,0,14.285715103149414,1114.1791381835938,8298.642578125,5375.707580566406,140.84381103515625,16565338112,4294963200,3223470080,0
200,1743689509787,831,800,903,907,1338,800,874,800,800,800,800,876,0,0,0,73.68421173095703,0,0,0,25,5,0,0,5,1114.388427734375,8303.506408691406,5379.971740722656,140.9158935546875,16565338112,4294963200,3223470080,0
200,1743689509988,831,800,903,907,1338,800,874,800,800,800,800,876,14.285715103149414,4.761904716491699,14.285715103149414,35,4.761904716491699,0,0,0,0,0,0,0,1114.5797729492188,8306.473999023438,5382.416076660156,140.9388427734375,16565338112,4294963200,3273207808,0
200,1743689510188,831,800,903,907,1338,800,874,800,800,800,800,876,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,1114.70166015625,8306.931274414063,5382.4521484375,140.9388427734375,16565338112,4294963200,3273207808,0
200,1743689510389,831,800,903,907,1338,800,874,800,800,800,800,876,0,0,0,0,0,0,0,0,0,0,4.761904716491699,0,1114.8165283203125,8307.353637695313,5382.475280761719,140.9388427734375,16565338112,4294963200,3273207808,0
200,1743689510589,831,800,903,907,1338,800,874,800,800,800,800,876,0,0,0,0,0,0,5,0,4.761904716491699,0,0,0,1114.9332885742188,8307.893798828125,5382.60009765625,140.9388427734375,16565338112,4294963200,3272056832,0
200,1743689510789,831,800,903,907,1338,800,874,800,800,800,800,876,0,0,0,0,4.761904716491699,0,0,0,0,0,0,4.761904716491699,1115.0474853515625,8308.349243164063,5382.647521972656,140.9388427734375,16565338112,4294963200,3272056832,0
200,1743689510990,831,800,903,907,1338,800,874,800,800,800,800,876,0,0,0,0,0,0,0,0,0,0,0,0,1115.1621704101563,8308.772766113281,5382.6693115234375,140.9388427734375,16565338112,4294963200,3272056832,0
200,1743689511190,831,800,903,907,1338,800,874,800,800,800,800,876,0,0,0,0,0,0,0,0,0,0,0,0,1115.2781372070313,8309.203247070313,5382.6954345703125,140.9388427734375,16565338112,4294963200,3270938624,0
200,1743689511391,831,800,903,907,1338,800,874,800,800,800,800,876,0,0,0,0,0,0,0,0,0,0,0,0,1115.3908081054688,8309.613220214844,5382.7078857421875,140.9388427734375,16565338112,4294963200,3270938624,0
