Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1743690518786,800,2137,800,800,2235,1867,3576,1960,3752,800,800,1869,9.090909004211426,6.976744651794434,6.818181991577148,4.545454502105713,2.3255813121795654,2.3809523582458496,9.090909004211426,4.545454502105713,2.3255813121795654,4.651162624359131,4.545454502105713,4.651162624359131,1823.1441040039063,13930.348693847656,8649.944580078125,228.7049560546875,16565338112,4294963200,2402320384,0
199,1743690518786,800,2137,800,800,2235,1867,3576,1960,3752,800,800,1869,9.090909004211426,6.976744651794434,6.818181991577148,4.545454502105713,2.3255813121795654,2.3809523582458496,9.090909004211426,4.545454502105713,2.3255813121795654,4.651162624359131,4.545454502105713,4.651162624359131,1823.1448364257813,13930.353393554688,8649.946472167969,228.7049560546875,16565338112,4294963200,2402320384,0
200,1743690518986,800,2137,800,800,2235,1867,3576,1960,3752,800,800,1869,25,5,20,5,0,0,25,10.526315689086914,45,0,0,0,1823.30859375,13934.937561035156,8654.013916015625,228.70550537109375,16565338112,4294963200,2469691392,0
199,1743690519186,800,2137,800,800,2235,1867,3576,1960,3752,800,800,1869,5.263157844543457,52.6315803527832,52.6315803527832,25,15.000000953674316,10,20,19.047618865966797,15.789472579956055,42.105262756347656,15.000000953674316,42.85714340209961,1823.5484008789063,13942.953979492188,8661.441711425781,228.72796630859375,16565338112,4294963200,2566078464,0
199,1743690519386,800,2137,800,800,2235,1867,3576,1960,3752,800,800,1869,10.526315689086914,45,20,47.36842346191406,60.000003814697266,10,5.263157844543457,21.052631378173828,15.000000953674316,66.66667175292969,9.523809432983398,15.789472579956055,1823.8001708984375,13950.904846191406,8668.796569824219,228.77166748046875,16565338112,4294963200,2588385280,0
200,1743690519586,800,2137,800,800,2235,1867,3576,1960,3752,800,800,1869,10.526315689086914,45,20,47.36842346191406,60.000003814697266,10,5.263157844543457,21.052631378173828,15.000000953674316,66.66667175292969,9.523809432983398,15.789472579956055,1824.0491943359375,13955.334533691406,8672.597229003906,228.83624267578125,16565338112,4294963200,2711261184,0
199,1743690519786,800,2137,800,800,2235,1867,3576,1960,3752,800,800,1869,0,0,10.526315689086914,0,25,0,5,0,5,4.761904716491699,0,0,1824.2320556640625,13956.960266113281,8673.666931152344,228.89093017578125,16565338112,4294963200,2740879360,0
200,1743690519986,800,2137,800,800,2235,1867,3576,1960,3752,800,800,1869,5,0,15.000000953674316,0,15.000000953674316,0,0,0,0,0,0,0,1824.3594970703125,13957.609985351563,8673.859802246094,228.89398193359375,16565338112,4294963200,2745225216,0
200,1743690520187,800,2137,800,800,2235,1867,3576,1960,3752,800,800,1869,0,4.761904716491699,4.761904716491699,0,0,0,0,4.761904716491699,0,5,0,0,1824.4921264648438,13958.118835449219,8673.910461425781,228.9010009765625,16565338112,4294963200,2745225216,0
200,1743690520387,800,2137,800,800,2235,1867,3576,1960,3752,800,800,1869,0,0,0,0,0,0,0,0,0,0,0,0,1824.6066284179688,13958.652038574219,8674.03857421875,228.9010009765625,16565338112,4294963200,2745225216,0
200,1743690520588,800,2137,800,800,2235,1867,3576,1960,3752,800,800,1869,0,0,0,0,0,0,0,0,4.761904716491699,5.263157844543457,4.761904716491699,0,1824.7398071289063,13959.415161132813,8674.344848632813,228.91021728515625,16565338112,4294963200,2726350848,0
