Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1743580897303,1099,800,1100,1099,1100,1099,1075,1099,800,1100,1100,1100,9.756096839904785,4.878048419952393,2.5641026496887207,9.756096839904785,4.878048419952393,7.317072868347168,4.878048419952393,7.317072868347168,5,4.878048419952393,4.878048419952393,7.317072868347168,914.2013549804688,9273.1552734375,7746.653625488281,397.227783203125,16565354496,4294963200,3208527872,0
199,1743580897303,1099,800,1100,1099,1100,1099,1075,1099,800,1100,1100,1100,9.756096839904785,4.878048419952393,2.5641026496887207,9.756096839904785,4.878048419952393,7.317072868347168,4.878048419952393,7.317072868347168,5,4.878048419952393,4.878048419952393,7.317072868347168,914.2019653320313,9273.158508300781,7746.6556396484375,397.227783203125,16565354496,4294963200,3208527872,0
200,1743580897503,1099,800,1100,1099,1100,1099,1075,1099,800,1100,1100,1100,4.761904716491699,0,0,14.285715103149414,15.000000953674316,0,4.761904716491699,10.526315689086914,0,55,15.000000953674316,20,914.367919921875,9277.174499511719,7750.433349609375,397.23284912109375,16565354496,4294963200,3289034752,0
200,1743580897703,1099,800,1100,1099,1100,1099,1075,1099,800,1100,1100,1100,11.111111640930176,19.047618865966797,15.000000953674316,31.57894515991211,10.526315689086914,19.047618865966797,15.789472579956055,14.285715103149414,33.333335876464844,50,73.68421173095703,10,914.6050415039063,9284.885864257813,7757.799743652344,397.28668212890625,16565354496,4294963200,3373961216,0
199,1743580897903,1099,800,1100,1099,1100,1099,1075,1099,800,1100,1100,1100,30.000001907348633,38.88888931274414,25,50,15.000000953674316,25,26.3157901763916,31.57894515991211,27.77777862548828,25,60.000003814697266,21.052631378173828,914.9589233398438,9293.313537597656,7765.741149902344,397.4752197265625,16565354496,4294963200,3498356736,0
200,1743580898104,1099,800,1100,1099,1100,1099,1075,1099,800,1100,1100,1100,15.789472579956055,23.809524536132813,28.571430206298828,57.894737243652344,25,15.789472579956055,15.000000953674316,15.000000953674316,14.285715103149414,15.789472579956055,14.285715103149414,25,915.269775390625,9298.99853515625,7770.990478515625,397.6142578125,16565354496,4294963200,3575226368,0
199,1743580898304,1099,800,1100,1099,1100,1099,1075,1099,800,1100,1100,1100,5,0,5.555555820465088,5,10,5,5.263157844543457,0,5,9.523809432983398,0,10,915.4456176757813,9299.481994628906,7771.252685546875,397.66070556640625,16565354496,4294963200,3579199488,0
200,1743580898504,1099,800,1100,1099,1100,1099,1075,1099,800,1100,1100,1100,0,0,0,0,0,0,0,0,0,0,0,0,915.5715942382813,9299.685668945313,7771.32470703125,397.66778564453125,16565354496,4294963200,3579199488,0
200,1743580898705,1099,800,1100,1099,1100,1099,1075,1099,800,1100,1100,1100,0,0,0,0,0,0,0,0,0,0,4.761904716491699,0,915.6854248046875,9299.747619628906,7771.348815917969,397.66778564453125,16565354496,4294963200,3579199488,0
200,1743580898905,1099,800,1100,1099,1100,1099,1075,1099,800,1100,1100,1100,0,5,0,4.761904716491699,0,0,0,0,5,0,0,0,915.8096313476563,9299.935974121094,7771.453918457031,397.67498779296875,16565354496,4294963200,3579199488,0
200,1743580899105,1099,800,1100,1099,1100,1099,1075,1099,800,1100,1100,1100,5,5,4.761904716491699,0,4.761904716491699,0,0,4.761904716491699,0,0,0,5,915.9381713867188,9300.31396484375,7771.718200683594,397.67498779296875,16565354496,4294963200,3583070208,0
200,1743580899306,1099,800,1100,1099,1100,1099,1075,1099,800,1100,1100,1100,0,4.761904716491699,0,4.761904716491699,0,0,0,0,0,0,0,0,916.0579223632813,9300.453491210938,7771.79833984375,397.67498779296875,16565354496,4294963200,3584876544,0
200,1743580899506,1099,800,1100,1099,1100,1099,1075,1099,800,1100,1100,1100,0,0,0,0,0,0,4.761904716491699,0,5,0,0,0,916.1843872070313,9300.624267578125,7771.872741699219,397.68511962890625,16565354496,4294963200,3512475648,0
200,1743580899707,1099,800,1100,1099,1100,1099,1075,1099,800,1100,1100,1100,0,0,0,0,0,0,0,0,0,0,0,0,916.2999877929688,9300.697082519531,7771.899658203125,397.68511962890625,16565354496,4294963200,3512475648,0
200,1743580899907,1099,800,1100,1099,1100,1099,1075,1099,800,1100,1100,1100,5,5,10,28.571430206298828,5,14.285715103149414,5,21.052631378173828,0,5,5,5,916.4541625976563,9302.747131347656,7773.7874755859375,397.71026611328125,16565354496,4294963200,3522658304,0
200,1743580900107,1099,800,1100,1099,1100,1099,1075,1099,800,1100,1100,1100,0,0,0,0,0,0,0,0,0,0,0,0,916.5762329101563,9302.942016601563,7773.889709472656,397.71099853515625,16565354496,4294963200,3522646016,0
